/home/cw10108/ComputerArchitecture/pyrisc/sim/snurisc.py       -l 4 decode
Loading file decode
0 0x80000294: lui    sp, 0x80020000         # R[2] <- 0x80020000, pc_next=0x80000298
3688 0x8000019c: slli   a5, a4, 2              # R[15] <- 0x00000010, pc_next=0x800001a0
3689 0x800001a0: sub    a5, zero, a5           # R[15] <- 0xfffffff0, pc_next=0x800001a4
3690 0x800001a4: addi   a5, a5, 28             # R[15] <- 0x0000000c, pc_next=0x800001a8
3691 0x800001a8: lw     a4, 0(sp)              # R[14] <- 0x67205f48, pc_next=0x800001ac
3692 0x800001ac: srl    a5, a4, a5             # R[15] <- 0x00067205, pc_next=0x800001b0
3693 0x800001b0: andi   a5, a5, 15             # R[15] <- 0x00000005, pc_next=0x800001b4
3694 0x800001b4: beq    zero, zero, 0x800001d0 # R[28] <- 0x800001b8, pc_next=0x800001d0
3695 0x800001d0: addi   a4, a3, -1             # R[14] <- 0x00000039, pc_next=0x800001d4
3696 0x800001d4: andi   a4, a3, 7              # R[14] <- 0x00000002, pc_next=0x800001d8
3697 0x800001d8: srli   a4, a4, 1              # R[14] <- 0x00000001, pc_next=0x800001dc
3698 0x800001dc: slli   a4, a4, 3              # R[14] <- 0x00000008, pc_next=0x800001e0
3699 0x800001e0: addi   a4, a4, 4              # R[14] <- 0x0000000c, pc_next=0x800001e4
3700 0x800001e4: sll    a5, a5, a4             # R[15] <- 0x00005000, pc_next=0x800001e8
3701 0x800001e8: andi   a4, a3, 1              # R[14] <- 0x00000000, pc_next=0x800001ec
3702 0x800001ec: slli   a4, a4, 2              # R[14] <- 0x00000000, pc_next=0x800001f0
3703 0x800001f0: srl    a5, a5, a4             # R[15] <- 0x00005000, pc_next=0x800001f4
3704 0x800001f4: lw     a4, 20(sp)             # R[14] <- 0x8001ff0c, pc_next=0x800001f8
3705 0x800001f8: lw     a4, 0(a4)              # R[14] <- 0x00000006, pc_next=0x800001fc
3706 0x800001fc: add    a4, a4, a5             # R[14] <- 0x00005006, pc_next=0x80000200
3707 0x80000200: lw     a5, 20(sp)             # R[15] <- 0x8001ff0c, pc_next=0x80000204
3708 0x80000204: sw     a4, 0(a5)              # pc_next=0x80000208
3709 0x80000208: bge    zero, a1, 0x80000210   # R[8] <- 0x8000020c, pc_next=0x8000020c
3710 0x8000020c: beq    zero, zero, 0x800000b4 # R[9] <- 0x80000210, pc_next=0x1800000b4
3711 0x800000b4: addi   a3, a3, 1              # R[13] <- 0x0000003b, pc_next=0x800000b8
3712 0x800000b8: lw     a5, 24(sp)             # R[15] <- 0x00000100, pc_next=0x800000bc
3713 0x800000bc: addi   a4, a3, 1              # R[14] <- 0x0000003c, pc_next=0x800000c0
3714 0x800000c0: srli   a4, a4, 1              # R[14] <- 0x0000001e, pc_next=0x800000c4
3715 0x800000c4: blt    a5, a4, 0x8000022c     # R[8] <- 0x800000c8, pc_next=0x800000c8
3716 0x800000c8: andi   a4, a3, 7              # R[14] <- 0x00000003, pc_next=0x800000cc
3717 0x800000cc: addi   a5, zero, 1            # R[15] <- 0x00000001, pc_next=0x800000d0
3718 0x800000d0: bne    a4, a5, 0x800000e8     # R[24] <- 0x800000d4, pc_next=0x800000e8
3719 0x800000e8: srli   a4, a0, 31             # R[14] <- 0x00000000, pc_next=0x800000ec
3720 0x800000ec: bne    a4, zero, 0x800000fc   # R[16] <- 0x800000f0, pc_next=0x800000f0
3721 0x800000f0: srli   a4, a0, 29             # R[14] <- 0x00000001, pc_next=0x800000f4
3722 0x800000f4: addi   a5, zero, 3            # R[15] <- 0x00000003, pc_next=0x800000f8
3723 0x800000f8: beq    zero, zero, 0x8000014c # R[20] <- 0x800000fc, pc_next=0x8000014c
3724 0x8000014c: sub    a1, a1, a5             # R[11] <- 0x00000066, pc_next=0x80000150
3725 0x80000150: add    a2, a2, a5             # R[12] <- 0x00000010, pc_next=0x80000154
3726 0x80000154: addi   a2, a2, -32            # R[12] <- 0xfffffff0, pc_next=0x80000158
3727 0x80000158: bge    a2, zero, 0x80000168   # R[16] <- 0x8000015c, pc_next=0x8000015c
3728 0x8000015c: sll    a0, a0, a5             # R[10] <- 0x499a0000, pc_next=0x80000160
3729 0x80000160: addi   a2, a2, 32             # R[12] <- 0x00000010, pc_next=0x80000164
3730 0x80000164: beq    zero, zero, 0x80000194 # R[16] <- 0x80000168, pc_next=0x80000194
3731 0x80000194: addi   a5, zero, 8            # R[15] <- 0x00000008, pc_next=0x80000198
3732 0x80000198: bge    a4, a5, 0x800001b8     # pc_next=0x8000019c
3733 0x8000019c: slli   a5, a4, 2              # R[15] <- 0x00000004, pc_next=0x800001a0
3734 0x800001a0: sub    a5, zero, a5           # R[15] <- 0xfffffffc, pc_next=0x800001a4
3735 0x800001a4: addi   a5, a5, 28             # R[15] <- 0x00000018, pc_next=0x800001a8
3736 0x800001a8: lw     a4, 0(sp)              # R[14] <- 0x67205f48, pc_next=0x800001ac
3737 0x800001ac: srl    a5, a4, a5             # R[15] <- 0x00000067, pc_next=0x800001b0
3738 0x800001b0: andi   a5, a5, 15             # R[15] <- 0x00000007, pc_next=0x800001b4
3739 0x800001b4: beq    zero, zero, 0x800001d0 # R[28] <- 0x800001b8, pc_next=0x800001d0
3740 0x800001d0: addi   a4, a3, -1             # R[14] <- 0x0000003a, pc_next=0x800001d4
3741 0x800001d4: andi   a4, a3, 7              # R[14] <- 0x00000003, pc_next=0x800001d8
3742 0x800001d8: srli   a4, a4, 1              # R[14] <- 0x00000001, pc_next=0x800001dc
3743 0x800001dc: slli   a4, a4, 3              # R[14] <- 0x00000008, pc_next=0x800001e0
3744 0x800001e0: addi   a4, a4, 4              # R[14] <- 0x0000000c, pc_next=0x800001e4
3745 0x800001e4: sll    a5, a5, a4             # R[15] <- 0x00007000, pc_next=0x800001e8
3746 0x800001e8: andi   a4, a3, 1              # R[14] <- 0x00000001, pc_next=0x800001ec
3747 0x800001ec: slli   a4, a4, 2              # R[14] <- 0x00000004, pc_next=0x800001f0
3748 0x800001f0: srl    a5, a5, a4             # R[15] <- 0x00000700, pc_next=0x800001f4
3749 0x800001f4: lw     a4, 20(sp)             # R[14] <- 0x8001ff0c, pc_next=0x800001f8
3750 0x800001f8: lw     a4, 0(a4)              # R[14] <- 0x00005006, pc_next=0x800001fc
3751 0x800001fc: add    a4, a4, a5             # R[14] <- 0x00005706, pc_next=0x80000200
3752 0x80000200: lw     a5, 20(sp)             # R[15] <- 0x8001ff0c, pc_next=0x80000204
3753 0x80000204: sw     a4, 0(a5)              # pc_next=0x80000208
3754 0x80000208: bge    zero, a1, 0x80000210   # R[8] <- 0x8000020c, pc_next=0x8000020c
3755 0x8000020c: beq    zero, zero, 0x800000b4 # R[9] <- 0x80000210, pc_next=0x1800000b4
3756 0x800000b4: addi   a3, a3, 1              # R[13] <- 0x0000003c, pc_next=0x800000b8
3757 0x800000b8: lw     a5, 24(sp)             # R[15] <- 0x00000100, pc_next=0x800000bc
3758 0x800000bc: addi   a4, a3, 1              # R[14] <- 0x0000003d, pc_next=0x800000c0
3759 0x800000c0: srli   a4, a4, 1              # R[14] <- 0x0000001e, pc_next=0x800000c4
3760 0x800000c4: blt    a5, a4, 0x8000022c     # R[8] <- 0x800000c8, pc_next=0x800000c8
3761 0x800000c8: andi   a4, a3, 7              # R[14] <- 0x00000004, pc_next=0x800000cc
3762 0x800000cc: addi   a5, zero, 1            # R[15] <- 0x00000001, pc_next=0x800000d0
3763 0x800000d0: bne    a4, a5, 0x800000e8     # R[24] <- 0x800000d4, pc_next=0x800000e8
3764 0x800000e8: srli   a4, a0, 31             # R[14] <- 0x00000000, pc_next=0x800000ec
3765 0x800000ec: bne    a4, zero, 0x800000fc   # R[16] <- 0x800000f0, pc_next=0x800000f0
3766 0x800000f0: srli   a4, a0, 29             # R[14] <- 0x00000002, pc_next=0x800000f4
3767 0x800000f4: addi   a5, zero, 3            # R[15] <- 0x00000003, pc_next=0x800000f8
3768 0x800000f8: beq    zero, zero, 0x8000014c # R[20] <- 0x800000fc, pc_next=0x8000014c
3769 0x8000014c: sub    a1, a1, a5             # R[11] <- 0x00000063, pc_next=0x80000150
3770 0x80000150: add    a2, a2, a5             # R[12] <- 0x00000013, pc_next=0x80000154
3771 0x80000154: addi   a2, a2, -32            # R[12] <- 0xfffffff3, pc_next=0x80000158
3772 0x80000158: bge    a2, zero, 0x80000168   # R[16] <- 0x8000015c, pc_next=0x8000015c
3773 0x8000015c: sll    a0, a0, a5             # R[10] <- 0x4cd00000, pc_next=0x80000160
3774 0x80000160: addi   a2, a2, 32             # R[12] <- 0x00000013, pc_next=0x80000164
3775 0x80000164: beq    zero, zero, 0x80000194 # R[16] <- 0x80000168, pc_next=0x80000194
3776 0x80000194: addi   a5, zero, 8            # R[15] <- 0x00000008, pc_next=0x80000198
3777 0x80000198: bge    a4, a5, 0x800001b8     # pc_next=0x8000019c
3778 0x8000019c: slli   a5, a4, 2              # R[15] <- 0x00000008, pc_next=0x800001a0
3779 0x800001a0: sub    a5, zero, a5           # R[15] <- 0xfffffff8, pc_next=0x800001a4
3780 0x800001a4: addi   a5, a5, 28             # R[15] <- 0x00000014, pc_next=0x800001a8
3781 0x800001a8: lw     a4, 0(sp)              # R[14] <- 0x67205f48, pc_next=0x800001ac
3782 0x800001ac: srl    a5, a4, a5             # R[15] <- 0x00000672, pc_next=0x800001b0
3783 0x800001b0: andi   a5, a5, 15             # R[15] <- 0x00000002, pc_next=0x800001b4
3784 0x800001b4: beq    zero, zero, 0x800001d0 # R[28] <- 0x800001b8, pc_next=0x800001d0
3785 0x800001d0: addi   a4, a3, -1             # R[14] <- 0x0000003b, pc_next=0x800001d4
3786 0x800001d4: andi   a4, a3, 7              # R[14] <- 0x00000004, pc_next=0x800001d8
3787 0x800001d8: srli   a4, a4, 1              # R[14] <- 0x00000002, pc_next=0x800001dc
3788 0x800001dc: slli   a4, a4, 3              # R[14] <- 0x00000010, pc_next=0x800001e0
3789 0x800001e0: addi   a4, a4, 4              # R[14] <- 0x00000014, pc_next=0x800001e4
3790 0x800001e4: sll    a5, a5, a4             # R[15] <- 0x00200000, pc_next=0x800001e8
3791 0x800001e8: andi   a4, a3, 1              # R[14] <- 0x00000000, pc_next=0x800001ec
3792 0x800001ec: slli   a4, a4, 2              # R[14] <- 0x00000000, pc_next=0x800001f0
3793 0x800001f0: srl    a5, a5, a4             # R[15] <- 0x00200000, pc_next=0x800001f4
3794 0x800001f4: lw     a4, 20(sp)             # R[14] <- 0x8001ff0c, pc_next=0x800001f8
3795 0x800001f8: lw     a4, 0(a4)              # R[14] <- 0x00005706, pc_next=0x800001fc
3796 0x800001fc: add    a4, a4, a5             # R[14] <- 0x00205706, pc_next=0x80000200
3797 0x80000200: lw     a5, 20(sp)             # R[15] <- 0x8001ff0c, pc_next=0x80000204
3798 0x80000204: sw     a4, 0(a5)              # pc_next=0x80000208
3799 0x80000208: bge    zero, a1, 0x80000210   # R[8] <- 0x8000020c, pc_next=0x8000020c
3800 0x8000020c: beq    zero, zero, 0x800000b4 # R[9] <- 0x80000210, pc_next=0x1800000b4
3801 0x800000b4: addi   a3, a3, 1              # R[13] <- 0x0000003d, pc_next=0x800000b8
3802 0x800000b8: lw     a5, 24(sp)             # R[15] <- 0x00000100, pc_next=0x800000bc
3803 0x800000bc: addi   a4, a3, 1              # R[14] <- 0x0000003e, pc_next=0x800000c0
3804 0x800000c0: srli   a4, a4, 1              # R[14] <- 0x0000001f, pc_next=0x800000c4
3805 0x800000c4: blt    a5, a4, 0x8000022c     # R[8] <- 0x800000c8, pc_next=0x800000c8
3806 0x800000c8: andi   a4, a3, 7              # R[14] <- 0x00000005, pc_next=0x800000cc
3807 0x800000cc: addi   a5, zero, 1            # R[15] <- 0x00000001, pc_next=0x800000d0
3808 0x800000d0: bne    a4, a5, 0x800000e8     # R[24] <- 0x800000d4, pc_next=0x800000e8
3809 0x800000e8: srli   a4, a0, 31             # R[14] <- 0x00000000, pc_next=0x800000ec
3810 0x800000ec: bne    a4, zero, 0x800000fc   # R[16] <- 0x800000f0, pc_next=0x800000f0
3811 0x800000f0: srli   a4, a0, 29             # R[14] <- 0x00000002, pc_next=0x800000f4
3812 0x800000f4: addi   a5, zero, 3            # R[15] <- 0x00000003, pc_next=0x800000f8
3813 0x800000f8: beq    zero, zero, 0x8000014c # R[20] <- 0x800000fc, pc_next=0x8000014c
3814 0x8000014c: sub    a1, a1, a5             # R[11] <- 0x00000060, pc_next=0x80000150
3815 0x80000150: add    a2, a2, a5             # R[12] <- 0x00000016, pc_next=0x80000154
3816 0x80000154: addi   a2, a2, -32            # R[12] <- 0xfffffff6, pc_next=0x80000158
3817 0x80000158: bge    a2, zero, 0x80000168   # R[16] <- 0x8000015c, pc_next=0x8000015c
3818 0x8000015c: sll    a0, a0, a5             # R[10] <- 0x66800000, pc_next=0x80000160
3819 0x80000160: addi   a2, a2, 32             # R[12] <- 0x00000016, pc_next=0x80000164
3820 0x80000164: beq    zero, zero, 0x80000194 # R[16] <- 0x80000168, pc_next=0x80000194
3821 0x80000194: addi   a5, zero, 8            # R[15] <- 0x00000008, pc_next=0x80000198
3822 0x80000198: bge    a4, a5, 0x800001b8     # pc_next=0x8000019c
3823 0x8000019c: slli   a5, a4, 2              # R[15] <- 0x00000008, pc_next=0x800001a0
3824 0x800001a0: sub    a5, zero, a5           # R[15] <- 0xfffffff8, pc_next=0x800001a4
3825 0x800001a4: addi   a5, a5, 28             # R[15] <- 0x00000014, pc_next=0x800001a8
3826 0x800001a8: lw     a4, 0(sp)              # R[14] <- 0x67205f48, pc_next=0x800001ac
3827 0x800001ac: srl    a5, a4, a5             # R[15] <- 0x00000672, pc_next=0x800001b0
3828 0x800001b0: andi   a5, a5, 15             # R[15] <- 0x00000002, pc_next=0x800001b4
3829 0x800001b4: beq    zero, zero, 0x800001d0 # R[28] <- 0x800001b8, pc_next=0x800001d0
3830 0x800001d0: addi   a4, a3, -1             # R[14] <- 0x0000003c, pc_next=0x800001d4
3831 0x800001d4: andi   a4, a3, 7              # R[14] <- 0x00000005, pc_next=0x800001d8
3832 0x800001d8: srli   a4, a4, 1              # R[14] <- 0x00000002, pc_next=0x800001dc
3833 0x800001dc: slli   a4, a4, 3              # R[14] <- 0x00000010, pc_next=0x800001e0
3834 0x800001e0: addi   a4, a4, 4              # R[14] <- 0x00000014, pc_next=0x800001e4
3835 0x800001e4: sll    a5, a5, a4             # R[15] <- 0x00200000, pc_next=0x800001e8
3836 0x800001e8: andi   a4, a3, 1              # R[14] <- 0x00000001, pc_next=0x800001ec
3837 0x800001ec: slli   a4, a4, 2              # R[14] <- 0x00000004, pc_next=0x800001f0
3838 0x800001f0: srl    a5, a5, a4             # R[15] <- 0x00020000, pc_next=0x800001f4
3839 0x800001f4: lw     a4, 20(sp)             # R[14] <- 0x8001ff0c, pc_next=0x800001f8
3840 0x800001f8: lw     a4, 0(a4)              # R[14] <- 0x00205706, pc_next=0x800001fc
3841 0x800001fc: add    a4, a4, a5             # R[14] <- 0x00225706, pc_next=0x80000200
3842 0x80000200: lw     a5, 20(sp)             # R[15] <- 0x8001ff0c, pc_next=0x80000204
3843 0x80000204: sw     a4, 0(a5)              # pc_next=0x80000208
3844 0x80000208: bge    zero, a1, 0x80000210   # R[8] <- 0x8000020c, pc_next=0x8000020c
3845 0x8000020c: beq    zero, zero, 0x800000b4 # R[9] <- 0x80000210, pc_next=0x1800000b4
3846 0x800000b4: addi   a3, a3, 1              # R[13] <- 0x0000003e, pc_next=0x800000b8
3847 0x800000b8: lw     a5, 24(sp)             # R[15] <- 0x00000100, pc_next=0x800000bc
3848 0x800000bc: addi   a4, a3, 1              # R[14] <- 0x0000003f, pc_next=0x800000c0
3849 0x800000c0: srli   a4, a4, 1              # R[14] <- 0x0000001f, pc_next=0x800000c4
3850 0x800000c4: blt    a5, a4, 0x8000022c     # R[8] <- 0x800000c8, pc_next=0x800000c8
3851 0x800000c8: andi   a4, a3, 7              # R[14] <- 0x00000006, pc_next=0x800000cc
3852 0x800000cc: addi   a5, zero, 1            # R[15] <- 0x00000001, pc_next=0x800000d0
3853 0x800000d0: bne    a4, a5, 0x800000e8     # R[24] <- 0x800000d4, pc_next=0x800000e8
3854 0x800000e8: srli   a4, a0, 31             # R[14] <- 0x00000000, pc_next=0x800000ec
3855 0x800000ec: bne    a4, zero, 0x800000fc   # R[16] <- 0x800000f0, pc_next=0x800000f0
3856 0x800000f0: srli   a4, a0, 29             # R[14] <- 0x00000003, pc_next=0x800000f4
3857 0x800000f4: addi   a5, zero, 3            # R[15] <- 0x00000003, pc_next=0x800000f8
3858 0x800000f8: beq    zero, zero, 0x8000014c # R[20] <- 0x800000fc, pc_next=0x8000014c
3859 0x8000014c: sub    a1, a1, a5             # R[11] <- 0x0000005d, pc_next=0x80000150
3860 0x80000150: add    a2, a2, a5             # R[12] <- 0x00000019, pc_next=0x80000154
3861 0x80000154: addi   a2, a2, -32            # R[12] <- 0xfffffff9, pc_next=0x80000158
3862 0x80000158: bge    a2, zero, 0x80000168   # R[16] <- 0x8000015c, pc_next=0x8000015c
3863 0x8000015c: sll    a0, a0, a5             # R[10] <- 0x34000000, pc_next=0x80000160
3864 0x80000160: addi   a2, a2, 32             # R[12] <- 0x00000019, pc_next=0x80000164
3865 0x80000164: beq    zero, zero, 0x80000194 # R[16] <- 0x80000168, pc_next=0x80000194
3866 0x80000194: addi   a5, zero, 8            # R[15] <- 0x00000008, pc_next=0x80000198
3867 0x80000198: bge    a4, a5, 0x800001b8     # pc_next=0x8000019c
3868 0x8000019c: slli   a5, a4, 2              # R[15] <- 0x0000000c, pc_next=0x800001a0
3869 0x800001a0: sub    a5, zero, a5           # R[15] <- 0xfffffff4, pc_next=0x800001a4
3870 0x800001a4: addi   a5, a5, 28             # R[15] <- 0x00000010, pc_next=0x800001a8
3871 0x800001a8: lw     a4, 0(sp)              # R[14] <- 0x67205f48, pc_next=0x800001ac
3872 0x800001ac: srl    a5, a4, a5             # R[15] <- 0x00006720, pc_next=0x800001b0
3873 0x800001b0: andi   a5, a5, 15             # R[15] <- 0x00000000, pc_next=0x800001b4
3874 0x800001b4: beq    zero, zero, 0x800001d0 # R[28] <- 0x800001b8, pc_next=0x800001d0
3875 0x800001d0: addi   a4, a3, -1             # R[14] <- 0x0000003d, pc_next=0x800001d4
3876 0x800001d4: andi   a4, a3, 7              # R[14] <- 0x00000006, pc_next=0x800001d8
3877 0x800001d8: srli   a4, a4, 1              # R[14] <- 0x00000003, pc_next=0x800001dc
3878 0x800001dc: slli   a4, a4, 3              # R[14] <- 0x00000018, pc_next=0x800001e0
3879 0x800001e0: addi   a4, a4, 4              # R[14] <- 0x0000001c, pc_next=0x800001e4
3880 0x800001e4: sll    a5, a5, a4             # R[15] <- 0x00000000, pc_next=0x800001e8
3881 0x800001e8: andi   a4, a3, 1              # R[14] <- 0x00000000, pc_next=0x800001ec
3882 0x800001ec: slli   a4, a4, 2              # R[14] <- 0x00000000, pc_next=0x800001f0
3883 0x800001f0: srl    a5, a5, a4             # R[15] <- 0x00000000, pc_next=0x800001f4
3884 0x800001f4: lw     a4, 20(sp)             # R[14] <- 0x8001ff0c, pc_next=0x800001f8
3885 0x800001f8: lw     a4, 0(a4)              # R[14] <- 0x00225706, pc_next=0x800001fc
3886 0x800001fc: add    a4, a4, a5             # R[14] <- 0x00225706, pc_next=0x80000200
3887 0x80000200: lw     a5, 20(sp)             # R[15] <- 0x8001ff0c, pc_next=0x80000204
3888 0x80000204: sw     a4, 0(a5)              # pc_next=0x80000208
3889 0x80000208: bge    zero, a1, 0x80000210   # R[8] <- 0x8000020c, pc_next=0x8000020c
3890 0x8000020c: beq    zero, zero, 0x800000b4 # R[9] <- 0x80000210, pc_next=0x1800000b4
3891 0x800000b4: addi   a3, a3, 1              # R[13] <- 0x0000003f, pc_next=0x800000b8
3892 0x800000b8: lw     a5, 24(sp)             # R[15] <- 0x00000100, pc_next=0x800000bc
3893 0x800000bc: addi   a4, a3, 1              # R[14] <- 0x00000040, pc_next=0x800000c0
3894 0x800000c0: srli   a4, a4, 1              # R[14] <- 0x00000020, pc_next=0x800000c4
3895 0x800000c4: blt    a5, a4, 0x8000022c     # R[8] <- 0x800000c8, pc_next=0x800000c8
3896 0x800000c8: andi   a4, a3, 7              # R[14] <- 0x00000007, pc_next=0x800000cc
3897 0x800000cc: addi   a5, zero, 1            # R[15] <- 0x00000001, pc_next=0x800000d0
3898 0x800000d0: bne    a4, a5, 0x800000e8     # R[24] <- 0x800000d4, pc_next=0x800000e8
3899 0x800000e8: srli   a4, a0, 31             # R[14] <- 0x00000000, pc_next=0x800000ec
3900 0x800000ec: bne    a4, zero, 0x800000fc   # R[16] <- 0x800000f0, pc_next=0x800000f0
3901 0x800000f0: srli   a4, a0, 29             # R[14] <- 0x00000001, pc_next=0x800000f4
3902 0x800000f4: addi   a5, zero, 3            # R[15] <- 0x00000003, pc_next=0x800000f8
3903 0x800000f8: beq    zero, zero, 0x8000014c # R[20] <- 0x800000fc, pc_next=0x8000014c
3904 0x8000014c: sub    a1, a1, a5             # R[11] <- 0x0000005a, pc_next=0x80000150
3905 0x80000150: add    a2, a2, a5             # R[12] <- 0x0000001c, pc_next=0x80000154
3906 0x80000154: addi   a2, a2, -32            # R[12] <- 0xfffffffc, pc_next=0x80000158
3907 0x80000158: bge    a2, zero, 0x80000168   # R[16] <- 0x8000015c, pc_next=0x8000015c
3908 0x8000015c: sll    a0, a0, a5             # R[10] <- 0xa0000000, pc_next=0x80000160
3909 0x80000160: addi   a2, a2, 32             # R[12] <- 0x0000001c, pc_next=0x80000164
3910 0x80000164: beq    zero, zero, 0x80000194 # R[16] <- 0x80000168, pc_next=0x80000194
3911 0x80000194: addi   a5, zero, 8            # R[15] <- 0x00000008, pc_next=0x80000198
3912 0x80000198: bge    a4, a5, 0x800001b8     # pc_next=0x8000019c
